# score,moves,time,max_tile
1.077200000000000000e+04,7.080000000000000000e+02,4.703519999980926514e+02,5.120000000000000000e+02
3.296000000000000000e+03,2.660000000000000000e+02,4.182190001010894775e+02,2.560000000000000000e+02
6.988000000000000000e+03,4.790000000000000000e+02,3.696840000152587891e+02,5.120000000000000000e+02
3.816000000000000000e+03,3.030000000000000000e+02,3.307619998455047607e+02,2.560000000000000000e+02
8.412000000000000000e+03,5.740000000000000000e+02,4.559839999675750732e+02,5.120000000000000000e+02
5.360000000000000000e+03,3.730000000000000000e+02,4.394610002040863037e+02,5.120000000000000000e+02
6.440000000000000000e+03,4.270000000000000000e+02,3.163349997997283936e+02,5.120000000000000000e+02
6.364000000000000000e+03,4.240000000000000000e+02,4.750740001201629639e+02,5.120000000000000000e+02
1.912000000000000000e+03,1.820000000000000000e+02,2.133480000495910645e+02,1.280000000000000000e+02
1.176000000000000000e+03,1.270000000000000000e+02,2.308069999217987061e+02,1.280000000000000000e+02
7.216000000000000000e+03,4.930000000000000000e+02,3.363550000190734863e+02,5.120000000000000000e+02
1.464000000000000000e+03,1.510000000000000000e+02,1.963190000057220459e+02,1.280000000000000000e+02
3.300000000000000000e+03,2.760000000000000000e+02,2.153090000152587891e+02,2.560000000000000000e+02
7.436000000000000000e+03,5.150000000000000000e+02,3.969719998836517334e+02,5.120000000000000000e+02
4.420000000000000000e+03,3.650000000000000000e+02,2.380500001907348633e+02,2.560000000000000000e+02
5.476000000000000000e+03,3.810000000000000000e+02,2.796689999103546143e+02,5.120000000000000000e+02
1.756000000000000000e+03,1.650000000000000000e+02,1.481399998664855957e+02,1.280000000000000000e+02
3.108000000000000000e+03,2.500000000000000000e+02,2.222170000076293945e+02,2.560000000000000000e+02
3.016000000000000000e+03,2.690000000000000000e+02,2.043460001945495605e+02,1.280000000000000000e+02
5.440000000000000000e+03,4.260000000000000000e+02,2.156029999256134033e+02,2.560000000000000000e+02
6.204000000000000000e+03,4.430000000000000000e+02,2.584129998683929443e+02,5.120000000000000000e+02
5.296000000000000000e+03,3.660000000000000000e+02,3.682810001373291016e+02,5.120000000000000000e+02
3.464000000000000000e+03,2.870000000000000000e+02,2.174010000228881836e+02,2.560000000000000000e+02
3.788000000000000000e+03,3.140000000000000000e+02,2.263740000724792480e+02,2.560000000000000000e+02
5.544000000000000000e+03,3.860000000000000000e+02,2.261839997768402100e+02,5.120000000000000000e+02
3.204000000000000000e+03,2.680000000000000000e+02,2.391240000724792480e+02,2.560000000000000000e+02
3.488000000000000000e+03,2.910000000000000000e+02,2.886830000877380371e+02,2.560000000000000000e+02
5.548000000000000000e+03,3.860000000000000000e+02,2.566189999580383301e+02,5.120000000000000000e+02
4.404000000000000000e+03,3.350000000000000000e+02,2.182350001335144043e+02,2.560000000000000000e+02
1.724000000000000000e+03,1.780000000000000000e+02,2.728479998111724854e+02,1.280000000000000000e+02
3.176000000000000000e+03,2.610000000000000000e+02,2.018960001468658447e+02,2.560000000000000000e+02
1.532000000000000000e+03,1.560000000000000000e+02,2.329149999618530273e+02,1.280000000000000000e+02
6.348000000000000000e+03,4.310000000000000000e+02,3.598729999065399170e+02,5.120000000000000000e+02
3.312000000000000000e+03,2.790000000000000000e+02,2.106940000057220459e+02,2.560000000000000000e+02
3.392000000000000000e+03,2.800000000000000000e+02,2.762880001068115234e+02,2.560000000000000000e+02
3.004000000000000000e+03,2.500000000000000000e+02,2.329670000076293945e+02,2.560000000000000000e+02
4.084000000000000000e+03,3.100000000000000000e+02,2.566019999980926514e+02,2.560000000000000000e+02
6.352000000000000000e+03,4.350000000000000000e+02,2.548629999160766602e+02,5.120000000000000000e+02
1.318800000000000000e+04,7.990000000000000000e+02,4.201340000629425049e+02,1.024000000000000000e+03
6.840000000000000000e+02,9.000000000000000000e+01,1.656930000782012939e+02,6.400000000000000000e+01
4.928000000000000000e+03,3.460000000000000000e+02,2.107939999103546143e+02,5.120000000000000000e+02
6.280000000000000000e+03,4.350000000000000000e+02,3.050439999103546143e+02,5.120000000000000000e+02
7.048000000000000000e+03,4.770000000000000000e+02,3.083509998321533203e+02,5.120000000000000000e+02
5.880000000000000000e+03,4.000000000000000000e+02,2.565030000209808350e+02,5.120000000000000000e+02
