# score,moves,time,max_tile
1.443200000000000000e+04,8.340000000000000000e+02,6.302520000934600830e+02,1.024000000000000000e+03
7.108000000000000000e+03,4.810000000000000000e+02,5.661670000553131104e+02,5.120000000000000000e+02
9.208000000000000000e+03,5.980000000000000000e+02,5.303229999542236328e+02,5.120000000000000000e+02
8.936000000000000000e+03,5.770000000000000000e+02,4.450550000667572021e+02,5.120000000000000000e+02
3.036000000000000000e+03,2.440000000000000000e+02,2.183529999256134033e+02,2.560000000000000000e+02
3.060000000000000000e+03,2.490000000000000000e+02,1.911219999790191650e+02,2.560000000000000000e+02
1.563600000000000000e+04,8.970000000000000000e+02,3.817770001888275146e+02,1.024000000000000000e+03
1.164800000000000000e+04,6.930000000000000000e+02,4.428929998874664307e+02,1.024000000000000000e+03
1.594400000000000000e+04,9.380000000000000000e+02,3.919190001487731934e+02,1.024000000000000000e+03
2.688000000000000000e+03,2.250000000000000000e+02,2.226480000019073486e+02,2.560000000000000000e+02
6.644000000000000000e+03,4.490000000000000000e+02,2.647319998741149902e+02,5.120000000000000000e+02
7.380000000000000000e+03,5.130000000000000000e+02,3.187810001373291016e+02,5.120000000000000000e+02
1.423200000000000000e+04,8.210000000000000000e+02,4.746059999465942383e+02,1.024000000000000000e+03
3.784000000000000000e+03,3.030000000000000000e+02,2.612539999485015869e+02,2.560000000000000000e+02
5.160000000000000000e+03,3.490000000000000000e+02,2.803789999485015869e+02,5.120000000000000000e+02
2.992000000000000000e+03,2.430000000000000000e+02,2.448289999961853027e+02,2.560000000000000000e+02
1.307600000000000000e+04,8.040000000000000000e+02,3.527080001831054688e+02,1.024000000000000000e+03
2.352000000000000000e+03,2.170000000000000000e+02,1.849699997901916504e+02,1.280000000000000000e+02
3.048000000000000000e+03,2.470000000000000000e+02,2.116820001602172852e+02,2.560000000000000000e+02
1.222800000000000000e+04,7.310000000000000000e+02,3.169529998302459717e+02,1.024000000000000000e+03
8.712000000000000000e+03,5.930000000000000000e+02,2.325510001182556152e+02,5.120000000000000000e+02
7.252000000000000000e+03,5.080000000000000000e+02,2.037739999294281006e+02,5.120000000000000000e+02
3.400000000000000000e+03,2.810000000000000000e+02,2.082070000171661377e+02,2.560000000000000000e+02
6.764000000000000000e+03,4.480000000000000000e+02,2.199060001373291016e+02,5.120000000000000000e+02
6.816000000000000000e+03,4.640000000000000000e+02,2.353259999752044678e+02,5.120000000000000000e+02
1.105200000000000000e+04,6.590000000000000000e+02,2.847749998569488525e+02,1.024000000000000000e+03
1.003200000000000000e+04,5.840000000000000000e+02,1.972620000839233398e+02,1.024000000000000000e+03
6.900000000000000000e+03,4.780000000000000000e+02,2.458039999008178711e+02,5.120000000000000000e+02
7.488000000000000000e+03,5.220000000000000000e+02,2.360630002021789551e+02,5.120000000000000000e+02
2.616000000000000000e+03,2.190000000000000000e+02,1.842459998130798340e+02,2.560000000000000000e+02
6.808000000000000000e+03,4.670000000000000000e+02,2.697540001869201660e+02,5.120000000000000000e+02
1.462000000000000000e+04,8.520000000000000000e+02,2.659969999790191650e+02,1.024000000000000000e+03
