# score,moves,time,max_tile
1.772000000000000000e+03,1.780000000000000000e+02,8.899998664855957031e-02,1.280000000000000000e+02
1.720000000000000000e+03,1.770000000000000000e+02,9.100008010864257812e-02,1.280000000000000000e+02
1.388000000000000000e+03,1.470000000000000000e+02,6.599998474121093750e-02,1.280000000000000000e+02
4.400000000000000000e+02,7.200000000000000000e+01,3.399991989135742188e-02,3.200000000000000000e+01
7.440000000000000000e+02,9.900000000000000000e+01,5.500006675720214844e-02,6.400000000000000000e+01
3.180000000000000000e+03,2.700000000000000000e+02,1.630001068115234375e-01,2.560000000000000000e+02
3.140000000000000000e+03,2.640000000000000000e+02,1.109998226165771484e-01,2.560000000000000000e+02
2.820000000000000000e+03,2.430000000000000000e+02,9.700012207031250000e-02,2.560000000000000000e+02
2.828000000000000000e+03,2.460000000000000000e+02,1.239998340606689453e-01,2.560000000000000000e+02
1.932000000000000000e+03,1.870000000000000000e+02,1.280000209808349609e-01,1.280000000000000000e+02
2.592000000000000000e+03,2.240000000000000000e+02,1.219999790191650391e-01,2.560000000000000000e+02
3.056000000000000000e+03,2.610000000000000000e+02,1.480000019073486328e-01,2.560000000000000000e+02
3.440000000000000000e+03,2.840000000000000000e+02,1.230001449584960938e-01,2.560000000000000000e+02
2.424000000000000000e+03,2.090000000000000000e+02,9.699988365173339844e-02,2.560000000000000000e+02
5.468000000000000000e+03,3.820000000000000000e+02,1.960000991821289062e-01,5.120000000000000000e+02
2.232000000000000000e+03,2.140000000000000000e+02,9.899997711181640625e-02,1.280000000000000000e+02
3.916000000000000000e+03,3.250000000000000000e+02,1.659998893737792969e-01,2.560000000000000000e+02
1.656000000000000000e+03,1.670000000000000000e+02,7.700014114379882812e-02,1.280000000000000000e+02
1.616000000000000000e+03,1.710000000000000000e+02,6.900000572204589844e-02,1.280000000000000000e+02
3.336000000000000000e+03,2.760000000000000000e+02,1.189999580383300781e-01,2.560000000000000000e+02
