# score,moves,time,max_tile
1.348000000000000000e+03,1.430000000000000000e+02,2.654919998645782471e+02,1.280000000000000000e+02
4.480000000000000000e+03,3.670000000000000000e+02,3.339390001296997070e+02,2.560000000000000000e+02
7.780000000000000000e+03,5.280000000000000000e+02,3.891819999217987061e+02,5.120000000000000000e+02
2.456000000000000000e+03,2.100000000000000000e+02,3.617260000705718994e+02,2.560000000000000000e+02
3.320000000000000000e+03,2.780000000000000000e+02,3.267449998855590820e+02,2.560000000000000000e+02
3.312000000000000000e+03,2.690000000000000000e+02,3.087880001068115234e+02,2.560000000000000000e+02
2.076000000000000000e+03,2.100000000000000000e+02,2.847779998779296875e+02,1.280000000000000000e+02
1.828000000000000000e+03,1.850000000000000000e+02,2.811189999580383301e+02,1.280000000000000000e+02
1.244000000000000000e+03,1.320000000000000000e+02,2.714600000381469727e+02,1.280000000000000000e+02
3.808000000000000000e+03,3.080000000000000000e+02,3.125420000553131104e+02,2.560000000000000000e+02
2.220000000000000000e+03,1.880000000000000000e+02,2.473489999771118164e+02,2.560000000000000000e+02
6.224000000000000000e+03,4.370000000000000000e+02,3.302369999885559082e+02,5.120000000000000000e+02
1.784000000000000000e+03,1.830000000000000000e+02,3.065500001907348633e+02,1.280000000000000000e+02
6.356000000000000000e+03,4.310000000000000000e+02,3.332839999198913574e+02,5.120000000000000000e+02
4.192000000000000000e+03,3.440000000000000000e+02,3.082739999294281006e+02,2.560000000000000000e+02
7.468000000000000000e+03,5.180000000000000000e+02,3.325559999942779541e+02,5.120000000000000000e+02
3.128000000000000000e+03,2.520000000000000000e+02,2.515050001144409180e+02,2.560000000000000000e+02
3.648000000000000000e+03,2.960000000000000000e+02,3.120939998626708984e+02,2.560000000000000000e+02
5.288000000000000000e+03,3.710000000000000000e+02,2.610590000152587891e+02,5.120000000000000000e+02
2.948000000000000000e+03,2.400000000000000000e+02,2.138359999656677246e+02,2.560000000000000000e+02
2.484000000000000000e+03,2.140000000000000000e+02,3.011400001049041748e+02,2.560000000000000000e+02
2.792000000000000000e+03,2.220000000000000000e+02,3.069489998817443848e+02,2.560000000000000000e+02
1.808000000000000000e+03,1.800000000000000000e+02,2.563490002155303955e+02,1.280000000000000000e+02
1.776000000000000000e+03,1.800000000000000000e+02,2.546579999923706055e+02,1.280000000000000000e+02
3.256000000000000000e+03,2.770000000000000000e+02,3.125679998397827148e+02,2.560000000000000000e+02
3.388000000000000000e+03,2.830000000000000000e+02,3.197669999599456787e+02,2.560000000000000000e+02
3.260000000000000000e+03,2.660000000000000000e+02,3.113350000381469727e+02,2.560000000000000000e+02
1.308000000000000000e+03,1.330000000000000000e+02,2.706940000057220459e+02,1.280000000000000000e+02
3.776000000000000000e+03,3.120000000000000000e+02,2.890189998149871826e+02,2.560000000000000000e+02
4.024000000000000000e+03,3.350000000000000000e+02,3.124670000076293945e+02,2.560000000000000000e+02
1.508000000000000000e+03,1.510000000000000000e+02,3.157290000915527344e+02,1.280000000000000000e+02
3.008000000000000000e+03,2.550000000000000000e+02,3.159049999713897705e+02,2.560000000000000000e+02
3.352000000000000000e+03,2.770000000000000000e+02,3.327439999580383301e+02,2.560000000000000000e+02
3.912000000000000000e+03,3.190000000000000000e+02,3.523830001354217529e+02,2.560000000000000000e+02
3.168000000000000000e+03,2.660000000000000000e+02,3.140820000171661377e+02,2.560000000000000000e+02
2.780000000000000000e+03,2.370000000000000000e+02,2.869359998703002930e+02,2.560000000000000000e+02
1.628000000000000000e+03,1.650000000000000000e+02,3.026340000629425049e+02,1.280000000000000000e+02
3.032000000000000000e+03,2.480000000000000000e+02,3.252730000019073486e+02,2.560000000000000000e+02
5.324000000000000000e+03,3.640000000000000000e+02,3.918040001392364502e+02,5.120000000000000000e+02
2.852000000000000000e+03,2.320000000000000000e+02,2.491859998703002930e+02,2.560000000000000000e+02
3.512000000000000000e+03,2.980000000000000000e+02,3.513229999542236328e+02,2.560000000000000000e+02
7.188000000000000000e+03,4.960000000000000000e+02,3.525429999828338623e+02,5.120000000000000000e+02
4.064000000000000000e+03,3.350000000000000000e+02,3.283280000686645508e+02,2.560000000000000000e+02
3.096000000000000000e+03,2.580000000000000000e+02,3.237980000972747803e+02,2.560000000000000000e+02
3.344000000000000000e+03,2.830000000000000000e+02,2.803789999485015869e+02,2.560000000000000000e+02
2.116000000000000000e+03,1.950000000000000000e+02,2.248899998664855957e+02,1.280000000000000000e+02
2.800000000000000000e+03,2.420000000000000000e+02,3.689630000591278076e+02,2.560000000000000000e+02
2.864000000000000000e+03,2.540000000000000000e+02,4.199049999713897705e+02,2.560000000000000000e+02
3.920000000000000000e+03,3.240000000000000000e+02,3.039490001201629639e+02,2.560000000000000000e+02
3.436000000000000000e+03,2.800000000000000000e+02,3.502519998550415039e+02,2.560000000000000000e+02
5.868000000000000000e+03,3.780000000000000000e+02,3.636310000419616699e+02,5.120000000000000000e+02
